EMMYSAM ONITCHI,"PK 7 EXT.12, LINE 2, PRIVATE PARK, EZIUKWU/CEMETERY MARKET, ABA
Aba
Abia
ABA
NGA"
GANIYU MONSURAT VENTURE,"Awidere Shopping Complex, Old Karaa, Sango,
SHAKI
OYO
SHAKI
NGA"
SANPET INTEGRATED SERVICES,"No A67 General M.I Wushishi Estate,
NIGERIA
MINNA
Niger
MINNA
NGA"
JEDORSY NIGERIA LTD,"NO,13,CHIEKWEILO STREET
PORT HARCO
RIVERS
PORT HARCO
NGA"
OPELOYERU VENTURE,"Adabo Market,
SHAKI
OYO
SHAKI
NGA"
GOD'S OWN IMMACULATE BUSINESS LTD.,"Opposite Boye Guest House, Apata,
IBADAN
OYO
IBADAN
NGA"
ORSCA .A VENTURES LIMITED,"27 YOLAWA/ NIGERIAER STREET, GBO BUILDING, KANO
KANO
NIGERIA
BADAGRY
LAGOS
BADAGRY
NGA"
OGB VENTURE BTC,"Gbonje Market, Okeho,
OKEHO
Oyo
OKEHO
NGA"
YADIYA NIGERIA LIMITED - GOMBE,"Besides Coca-Cola,Opposite Jambandu Super Stores, Herwagana,
GOMBE
GOMBE
GOMBE
NGA"
GOLDEN PENNY CO-OPERATIVE THRIFT & CREDIT SOCIETY LTD.,"1 AGIP ROAD, AGIP ROUNDABOUT, RUMUEME PORT HARCO
RIVERS
NIGERIA
APAPA
LAGOS
APAPA
NGA"
OLAMOTOYIN COMPANY LIMITED,"5 St. Luke Road, Nepa Area
AKURE
ONDO
AKURE
NGA"
OWOYEMI FOODS IND. NIGERIA LTD,"Owoyemi Closed Alafia Tayo Ajegunle, Along Idiroko Road,
IPOKIA
OGUN
IPOKIA
NGA"
YEKLAS PRIME INTEGRATED LTD,"14 OTUKPO ROAD,  ANKPA
KOGI
NIGERIA
MOWE
OGUN
MOWE
NGA"
CHUKSPHAT VENTURES,"Ubani Ibeku, Umuahia Zone 1

UMUAHIA
ABIA
UMUAHIA
NGA"
KOV INTEGRATED SERVICES,"L/122 ILEPA STREET, OMUYADUN BUS STOP,  IKARE
ONDO
NIGERIA
PORT HARCO
RIVERS
PORT HARCO
NGA"
MIKEL PEACE & SONS NIGERIA LIMITED,"Shop 232 & 233, Lock-Up Shop, Daleko Market,
MUSHIN
LAGOS
MUSHIN
NGA"
FORTUNES RENNAISSANCE ENTERPRISES,"NO 8 ALFRED OYEKUNLE STREET, ITA OSHIN,  ABEOKUTA
OGUN
NIGERIA
NASARAWA
NASARAWA
NASARAWA
NGA"
SHUAIBU ADAMU,"Gate 8-D, Block L-10F, sHOP nO 03, A.A Kure Ultra Modern Market,
MINNA
Niger
MINNA
NGA"
UGO BEST BUSINESS ASSOCIATION NIG LTD (SNACKS),"PROVISION LINE, KEFFI MAIN MARKET, KEFFI
NASARAWA
NIGERIA
ZARIA
KADUNA
ZARIA
NGA"
AUSTIN BAZOOKA (W.A) LTD,"5 OMOGHENE LANE, OFF DNC ENUDI, BEHIND OBULE SCHOOL SAPELE
DELTA
NIGERIA
NKPOR
ANAMBRA
NKPOR
NGA"
MEBBY O. GLOBAL ENTERPRISES LTD,"1 Taylor Road, Behind G. Cappa,
IDDO
LAGOS
IDDO
NGA"
ALHAJA OLORIEGBE,"Baboko Market, Oja Titun,
ILORIN
KWARA
ILORIN
NGA"
DORCHIN VENTURES,"NO A67 GENERAL M.I WUSHISHI ESTATE, MINNA
NIGERIAER
NIGERIA
OWERRI
IMO
OWERRI
NGA"
SAMMANI GENERAL MERCHANTS NIG LTD (ZAMFARA),"New Market,
GUSAU
ZAMFARA
GUSAU
NGA"
C.C MARK ENTERPRISES,"No 9 New Market Road, Abakiliki, ABAKALIKI
Ebonyi
Nigeria
ABAKALIKI
EBONYI
ABAKALIKI
NGA"
AFOLAGBADE NIGERIA ENTERPRISES,"OPPOSITE BOYE GUEST HOUSE, APATA,  IBADAN
OYO
NIGERIA
ISEYIN
OYO
ISEYIN
NGA"
TRINITY INNOVATIONS,"Immediately After Daniel Church, Idi-Abebe,
OGBOMOSO
OYO
OGBOMOSO
NGA"
EKENESON INVESTMENT LIMITED,"5 Obudu Road, Four Corners,
IKOM
CROSS RIVE
IKOM
NGA"
MOGIGAHART & SONS ENTERPRISES,"59/61 Offin Road, Off Apongbon,
LAGOS ISLAND
Lagos
LAGOS ISLAND
NGA"
AANU-OLUWA PO VEGETABLE OIL,"Block 38 Green Block, Behind Old First Bank, New Gbagi Market
IBADAN
OYO
IBADAN
NGA"
SHUMAD GLOBAL VENTURE LTD,"Shop 38, Oja Titun Market,

ILORIN
KWARA
ILORIN
NGA"
MUSTAPHA AND SURAJU HAMISU PAKI,"Shop A 71, Gwari Market,
MINNA
Niger
MINNA
NGA"
OGHALE OGORO(SNACKS),"Opposite Seventh Days Adventist Church, 136 Ogbemudia Road, Oleh
UGHELLI
Delta
UGHELLI
NGA"
OGHALE OGORO,"UBANI IBEKU, UMUAHIA ZONE 1 UMUAHIA
ABIA
NIGERIA
UGHELLI
DELTA
UGHELLI
NGA"
DIVINE HELP BUSINESS ENT.,"14 DAKOROMA STREET, TRANS AMADI INDUSTRIAL LAYOUT,  PORT HARCO
RIVERS
NIGERIA
ABUJA
FCT
ABUJA
NGA"
ANDOP BUSINESS VENTURES,"Shop 8 Ojatuntun
IFE
OSUN
IFE
NGA"
SABARU PETROLEUM NIGERIA LTD,"34 Yakubu Road,
GUSAU
ZAMFARA
GUSAU
NGA"
OLASOMI NIGERIA ENTERPRISES,"Oyewole Complex, Opposite Ajao Hospital, Olorunsogo Area, Along Akaran Road,
IBADAN
OYO
IBADAN
NGA"
SEEKER DISTRIBUTIONS LTD,"39 Hospital Road, Owode
OYO
OYO
OYO
NGA"
SOCKY GLOBAL RESOURCES,"46 Afaha Uqua Road,
EKET
AKWA IBOM
EKET
NGA"
ROYAL RANAS VENTURES,"1 TAYLOR ROAD, BEHIND G. CAPPA,  IDDO
LAGOS
NIGERIA
Amuwo-Odofin
Lagos
AMUWO
NGA"
SHALOM CLASSIC STORE,"Lane 3 Opposite Kamarise House, Araromi,  OYO
Oyo
Nigeria
OYO
Oyo
OYO
NGA"
DE-CENTO INVESTMENT (NIG). LTD,"J340, Modern Market,
BIDA
Niger
MINNA
NGA"
TOLUWANI STORE,"Shop C21/ B12 Oja Oba Central Market,
KETU
LAGOS
KETU
NGA"
1ST OLABISI VENTURES,"FOUNDTION CHURCH .
IKORODU
LAGOS
IKORODU
NGA"
M & P's PLACE LIMITED,"Block D, Shop 1, Oba Ayangburen Ultra Modern Shopping Complex, Sabo
IKORODU
LAGOS
IKORODU
NGA"
E. MADSON EXPRESS LINKS LTD,"Zone 6, Ext 49 Nkwo Main Market,
NNEWI
ANAMBRA
NNEWI
NGA"
BLAYKIK STORES,"Shop E93, Dutse Red Brick Market,
ABUJA
FCT
ABUJA
NGA"
SIRABASH VENTURES,"Besides UBA Building, 1 Taylor Road, Iddo G Cappa,
IDDO
LAGOS
IDDO
NGA"
NASIRU TUKUR FARU ENTERPRISES - PASTA,"59/61 OFFIN ROAD, OFF APONGBON,  LAGOS ISLA
LAGOS
NIGERIA
SOKOTO
SOKOTO
SOKOTO
NGA"
OSAGIODAGBON COMMERCIAL VENTURE,"4 Butcher Street, Off Mission Road,  

BENIN
EDO
BENIN
NGA"
OSAGIODAGBON COMMERCIAL VENTURE (OIL & FATS),"4 BUTCHER STREET, OFF MISSION ROAD,
BENIN
EDO
BENIN
NGA"
BEULAH FHA STORES,"SHOP 38, OJA TITUN MARKET,  ILORIN
KWARA
NIGERIA
ILORIN
KWARA
ILORIN
NGA"
THY GRACE MULTI CONCEPT SERVICES,"Behind Zenith Bank, Gbagi Market,
IBADAN
OYO
IBADAN
NGA"
BIG A's PLACE,"AGEGE
LAGOS
AGEGE
NGA"
SHELTEXPROP NIGERIA LIMITED,"Shop 72, Obanipede Shopping Complex, Kuto
ABEOKUTA
OGUN
ABEOKUTA
NGA"
ALH.BABA BUKAR GIWA ENTERPRISES,"B10, Biu Main Market, Sarkin Kasuwa Line, Biu
BIU
BORNO
BIU
NGA"
KENDO MERCHANDISE - PASTA,"No. 5 & 8 Salt Warehouse. Akwata, Ogbete Main Market ENUGU
Enugu
Nigeria
ENUGU
ENUGU
ENUGU
NGA"
KENDO MERCHANDISE,"ENUGU
ENUGU
NGA"
NIASEE VENTURES,"1 Araromi Oke-Igbogbo Street, Adama,
IKORODU
LAGOS
IKORODU
NGA"
DETIPELLESS NIGERIA LTD,"34 YAKUBU ROAD,  GUSAU
ZAMFARA
NIGERIA
MAGBORO
OGUN
MAGBORO
NGA"
DARL DISTRIBUTORS NIGERIA LIMITED,"No 1  Court Road, Karu Market,
ABUJA
FCT
ABUJA
NGA"
EVOA ENTERPRISES,"39 HOSPITAL ROAD, OWODE OYO
OYO
NIGERIA
IBADAN
OYO
IBADAN
NGA"
JOALAM INTEGRATED MERCHANTS,"46 AFAHA UQUA ROAD,  EKET
AKWA IBOM
NIGERIA
ILORIN
KWARA
ILORIN
NGA"
SANPEARLS NIGERIA LIMITED,"111 Abak Road, Off Kkemba Street,
UYO
AKWA IBOM
UYO
NGA"
SANPEARLS NIGERIA LIMITED,"UYO
AKWA IBOM
NGA"
EBECO INVESTMENT NIGERIA LTD,"OBP/19B Relief Market, Ogbaru
ONITSHA
ANAMBRA
ONITSHA
NGA"
IT IS WELL KINGSLEY ENTERPRISES,"C/13, 6 Promise Line, Nkpor Main Market, Idemili North L.G.A

NKPOR
ANAMBRA
NKPOR
NGA"
HEKO INTERBIZ NIGERIA LTD,"SHOP C21/ B12 OJA OBA CENTRAL MARKET, KETU
LAGOS
NIGERIA
KETU
Lagos
KETU
NGA"
UC EMMANUEL ENTERPRISE,"21,PRIVATE PARK LINE 5 EZIUKWU MARKET ABIA
ABA
ABIA
ABA
NGA"
S.Y.JIBIYA VENTURES NIG LTD,"Magama Jibiya Road
NIGERIA
KATSINA
KATSINA
KATSINA
NGA"
NOT BY POWER INVESTMENT COMPANY NIGERIA LIMITED,"Main Market,
KABBA
KOGI
KABBA
NGA"
CONNY BRIGHT VENTURES,"SHOP E93, DUTSE RED BRICK MARKET,  ABUJA
FCT
NIGERIA
UMUAHIA
ABIA
UMUAHIA
NGA"
Z.Y.A TRADING STORES,"9/10 Aromoletieso Market, Under Bridge,
LAGOS ISLAND
Lagos
LAGOS ISLAND
NGA"
ONOS-ALEX GLOBAL INV. LTD,"KM 38, Lagos-Badagry Expressway,
AGBARA
LAGOS
AGBARA
NGA"
AKRON (NIGERIA) LIMITED,"94 Alle Avenue,
IKEJA
LAGOS
IKEJA
NGA"
ABD 707 NIGERIA LTD,"Shop No. 707 Muda Lawal Market,
BAUCHI
BAUCHI
BAUCHI
NGA"
MOHAMMED MONGUNO ENTERPRISES,"Shop No 2 Funo Market, Goni Muktar Road, Monday Market
MAIDUGURI
BORNO
MAIDUGURI
NGA"
ALHAJI YUSUF BALA USMAN AND SONS,"42 IJU ROAD, AGEGE
LAGOS
NIGERIA
BAUCHI
BAUCHI
BAUCHI
NGA"
ALHAJI YUSUF BALA USMAN,"JOS
PLATEAU
NGA"
JUCIENO LIMITED,"108 Alakoro Street, Oke-Arin
LAGOS ISLAND
Lagos
LAGOS ISLAND
NGA"
LITEHOUSE PRODUCTIONS ENTERPRISES,"Plot 1002 Olufemi Balogun Crescent, Gloryland Estate, Arepo
MAGBORO
OGUN
MAGBORO
NGA"
PROVIDENCE GRACE STORES,"NO. 5 & 8 SALT WAREHOUSE. AKWATA, OGBETE MAIN MARKET ENUGU
ENUGU
NIGERIA
AGEGE
LAGOS
AGEGE
NGA"
BIOLA KEMI & SONS,"1 ARAROMI OKE-IGBOGBO STREET, ADAMA, IKORODU
LAGOS
NIGERIA
MUSHIN
LAGOS
MUSHIN
NGA"
KPONMWOSA-HOPE VENTURES,"PLOT 1, BLOCK 20, FORTHRIGHT GARDEN ESTATE,  MAGBORO
OGUN
NIGERIA
IDIMU
LAGOS
IDIMU
NGA"
WOLEDAN NIGERIA LIMITED,"NO 102, PAKO IGANDO ROAD, IGANDO
Lagos
NGA"
DIVINE COMPASS,"129 Ayobo Road, Owode Market,
IPAJA
LAGOS
IPAJA
NGA"
DIVINE GIFT SOMEST VENTURE,"E 275, Irepodun Market,
IKOTUN
LAGOS
IKOTUN
NGA"
C. OKWUTEX UNIVERSAL LINKS LTD.,"Bolingo Plaza, Line 5 Ext. Shop No 8, Eziuukwu/ Cemetry Market
ABA
ABIA
ABA
NGA"
AMAECHI AND SONS,"No. C/09/2 Ndu street,
Opposite main market,
JOS
PLATEAU
JOS
NGA"
CLEASON NIGERIA ENTERPRISE,"D21 Eke Market, Ekwulobia Aguata LGA
EKWULOBIA
ANAMBRA
EKWULOBIA
NGA"
CLEASON NIGERIAENT,"MAKURDI
BENUE
NGA"
MAR-AMMAL RESOURCES SERVICE,"Gate ""D"" Kure Ultra-Modern Market, Malibu Parking Lots, Block A/04 (E2), Opposite Yan-Kaji,
MINNA
Niger
MINN"
GREATER HAMIDA VENTURES,"No 3 Wokili Shopping Complex,Main Market,

OKENE
KOGI
OKENE
NGA"
ALHAJI GARBA MAI KWAI GENERAL VENTURES,"MAIN MARKET, KABBA
KOGI
NIGERIA
KADUNA
KADUNA
KADUNA
NGA"
SIR.N.A OZUZU & SONS TRADING CO.LTD,"UBANI IBEKU ZONE 1A, SHOP K2K3 UMUAHIA
ABIA
NIGERIA
ABA
ABIA
ABA
NGA"
KESRAD VENTURES,"9/10 AROMOLETIESO MARKET, UNDER BRIDGE, LAGOS ISLA
LAGOS
NIGERIA
LEKKI
LAGOS
LEKKI
NGA"
ZION FOBON LTD,"No 1 Victory Road, Along A Division, Behind Traffic
SULEJA
FCT
SULEJA
NGA"
FAVOUR UMEZ TRADING LIMITED,"21 New Market Road, Ugep Yankurr Local Government Area,
UGEP
CROSS RIVE
UGEP
NGA"
PENAN GLOBAL VENTURES,"Shop No. 149, Lagos-Asaba Road, or No 1 Melekwe Street,
AGBOR
DELTA
AGBOR
NGA"
MAX MERCHANDIZE,"51 Ikot Abasi Street
UYO
AKWA IBOM
UYO
NGA"
REENNA INVESTMENT NIGERIA LTD,"3 Holy Family N/P School, Four Corners,
IKOM
CROSS RIVE
IKOM
NGA"
REENNA INVESTMENT NIGERIA LIMITED,"CALABAR
Cross Rive
NGA"
TOKSVIK GLOBAL ENTERPRISE LIMITED,"108 ALAKORO STREET, OKE-ARIN LAGOS ISLA
LAGOS
NIGERIA
MOWE
LAGOS
MOWE
NGA"
FAIRYGLAM VENTURES,"Shop 440 , Bokunsin Line,
IKOTUN
LAGOS
IKOTUN
NGA"
LAWRENCE VENTURES,"31 BALOGUN STREET, MOSHALASHI ALHAJA, AGEGE
LAGOS
NIGERIA
ILORIN
KWARA
ILORIN
NGA"
GRACIOUS GIFT GLOBAL INVESTMENT LIMITED,"Block 4 Shop 8 Alaba Mata Farms, Coker, Agric,
ALABA
LAGOS
ALABA
NGA"
SHEBRACO NIGERIA LTD,"ROAD 4 HOUSE 1, FHA DIAMOND ESTATE,  IDIMU
LAGOS
NIGERIA
AGBARA
LAGOS
AGBARA
NGA"
OMORUYI AND SONS NIGERIA ENT,"102 IGANDO ROAD, PAKO BUS STOP,  IKOTUN
LAGOS
NIGERIA
BENIN
EDO
BENIN
NGA"
AUNTY GINA NIGERIAENT,"129 AYOBO ROAD, OWODE MARKET,  IPAJA
LAGOS
NIGERIA
WARRI
DELTA
WARRI
NGA"
BLESSED OBIKINGS ENTERPRISES,"E 275, IREPODUN MARKET,  IKOTUN
LAGOS
NIGERIA
ENUGU
ENUGU
ENUGU
NGA"
SAMACO VENTURES NIG LTD,"No. C 1 , Shandam Main Market,
SHENDAM
PLATEAU
Shendam
NGA"
HALILU GINDRI STORES,"NO. C/09/2 NDU STREET,
OPPOSITE MAIN MARKET, 
NO. C/09/2 NDU STREET,
OPPOSITE MAIN MARKET, 
NO. C/09/2 NDU S"
MATEM VENTURES,"Block 104, Kalasuwe Street, Jakande Estate, AJAH
Lagos
Nigeria
AJAH
LAGOS
AJAH
NGA"
AKSADDY VENTURES,"GATE ""D"" KURE ULTRA-MODERN MARKET, MALIBU PARKING LOTS, BLOCK A/04 (E2), OPPOSITE YAN-KAJI, MINNA
NIGERIAER"
MARY ESSENTIAL STORES LTD,"7/10 Abudu Otun Close,
OKOKOMAIKO
LAGOS
OKOKOMAIKO
NGA"
BOB OLICO & SONS NIGERIA ENTERPRISES,"NO 27, IBRAHIM BARDE ROAD, KEFFI
NASARAWA
NIGERIA
BARIGA
LAGOS
BARIGA
NGA"
SIDI & SONS,"Kanti Daji Road, Beside PZ,
GUSAU
ZAMFARA
GUSAU
NGA"
ELLAMAC NIGERIA LTD,"No 5 Mendie Street,
UYO
AKWA IBOM
UYO
NGA"
NOVEL UNIVERSAL RESOURCES NIG LTD,"28 Egbewa Street, Off llawe Road,

ADO EKITI
EKITI
ADO EKITI
NGA"
SOFEPEL NIGERIA LIMITED,"KM 60, LAGOS-EPE EXPRESSWAY ROAD, MOUNT ZION COMPLEX, SHAPATI, LEKKI
LAGOS
NIGERIA
Ibeju Lekki
Lagos
IBEJU L"
AMOKAF GLOBAL ENTERPRISES,"25 Baale Street, Shop A5,Amerikana Plaza, Olodi APAPA
Lagos
Nigeria
APAPA
Lagos
APAPA
NGA"
OLOOLA INTERNATIONAL SERVICE LTD,"21 NEW MARKET ROAD, UGEP YANKURR LOCAL GOVERNMENT AREA,  UGEP
CROSS RIVE
NIGERIA
OYO
OYO
OYO
NGA"
F.I. EZEANYIKA ENTERPRISES,"S6 No 8 Ogbete Main Market,Enugu North L.G.A
ENUGU
Enugu
ENUGU
NGA"
TRIUMPH(CORPORATE) TRADES LIMITED,"51 IKOT ABASI STREET UYO
AKWA IBOM
NIGERIA
AJANGBADI
LAGOS
AJANGBADI
NGA"
WASFAT NIGERIA ENTERPRISES,"3 HOLY FAMILY N/P SCHOOL, FOUR CORNERS, IKOM
CROSS RIVE
NIGERIA
OJO
LAGOS
OJO
NGA"
MOL-MOJ UNIQUE LIMITED,"20 Oshindein Street, Off Akilo Road, Ijaiye-Ogba,
AGEGE
Lagos
AGEGE
NGA"
TIM CHUKS & CO. LTD,"1 MUSA MEJABI STREET, IBAFO, OPEYEMI SHOPPING COMPLEX, IBAFO LAGOS-IBADON EXPRESS WAY MOWE
LAGOS
NIGERIA
OJO"
STACHIE INVESTMENTS LIMITED,"Suite E33 Phase 2, Navy Town Shopping Mall,  SATELITE T
Lagos
Nigeria
SATELITE T
LAGOS
SATELITE T
NGA"
APEX DEW ENTERPRISES,"5 NEW MARKET ROAD, BABOKO,  ILORIN
KWARA
NIGERIA
IKOTUN
LAGOS
IKOTUN
NGA"
BIN GREAT GLOBAL RESOURCES LTD,"No 19A Prince Tajudeen Oluyole Olusimimi Shopping Plaza, 
 LAGOS ISLA
Lagos
Nigeria
LAGOS ISLAND
LAGOS
Ebute"
VICTORIA ABIMBOLA NIG LTD,"5 Bereku Lane, EBUTE ERO
Lagos
EBUTE ERO
Lagos
Ebute Ero
NGA"
EHAN MULTI GLOBAL ENTERPRISES,"New Market,
ILORIN
KWARA
ILORIN
NGA"
UMAR MOHAMMED IDRIS,"NO 8 IJAW STREET, WARRI
DELTA
NIGERIA
Warri
Delta
WARRI
NGA"
SUDDY & SONS ENTERPRISE,"B1 No 9 Cemetary Main Gate
ABA
ABIA
ABA
NGA"
SECURAGE COMMUNICATIONS SERVICES,"Nikky Africana Plaza, 70c, Allen Avenue,
IKEJA
LAGOS
IKEJA
NGA"
ASHY VINE LIMITED,"By Total Petrol Filling Station, Express, ILARO
Ogun
Nigeria
ILARO
OGUN
ILARO
NGA"
EZEA PHONO INVESTMENT,"5 University Market Road,
NSUKA
ENUGU
NSUKA
NGA"
ALH. KABIRU A. SHUA'IBU DANSARAI(PASTA),"NO 6, GIDAN BATIR ADO BAYERO SINGA MARKET
KANO
Kano
KANO
NGA"
MARIDEM ENTERPRISES,"Old Orerokpe,  Warri Road, Orerokpe WARRI
Delta
Nigeria
WARRI
DELTA
WARRI
NGA"
NASSARA TRADING AND MARKETING COMPANY,"17 ADEPOJU STREET, ABULE OKUTA, BARIGA
LAGOS
NIGERIA
JOS
PLATEAU
JOS
NGA"
M. AUWAL MUBI VENTURES,"8/10 SAKI STREET
JOS
PLATEAU
JOS
NGA"
FAVOUR FOODS & SPICE,"Ubani Ibeku, Umuahia Zone 1 R1,
UMUAHIA
ABIA
UMUAHIA
NGA"
FAVOUR FOODS & SPICE,"UMUAHIA
ANAMBRA
NGA"
ABBA COMMODITIES ENTERPRISES,"28 EGBEWA STREET, OFF LLAWE ROAD, ADO EKITI
EKITI
NIGERIA
ABEOKUTA
OGUN
ABEOKUTA
NGA"
DORDAN BUSINES VENTURES,"STC 34 Provision Line, Utako Market, Utako
ABUJA
FCT
ABUJA
NGA"
OLIVER.O.UKWU & SONS,"10 Cemetry Market,
ABA
ABIA
ABA
NGA"
HIS MERCY VENTURES,"OLOOLA AREA,KISHI OYO
OYO
NIGERIA
IKORODU
LAGOS
IKORODU
NGA"
D.O.C OKEKE ENTERPRISES,"35 EMEN INDUSTRIAL LAY-OUT BEHIND ANNAMCCO
OWERRI
IMO
OWERRI
NGA"
D.O.C. OKEKE ENTERPRISES,"OWERRI
IMO
OWERRI
NGA"
YAS MA DA NIGERIA LIMITED,"NO 2. Lafia Road,
AKWANGA
NASARAWA
AKWANGA
NGA"
PLANETCORPS LTD,"213 OJO-IGBEDE ROAD, AJAGBANDI 1ST BUS STOP, ILEMBE-HAUSA. BESIDES POLICE STATION AJANGBADI
LAGOS
NIGERIA
IS"
OLIVE UGWU ENTERPRISES,"M 70 ALABA-RAGO MARKET, BADAGRY EXPRESS WAY,  OJO
LAGOS
NIGERIA
ANKPA
KOGI
ANKPA
NGA"
NATSON INVESTMENT LTD.,"90 Palace Way, Opposite Main Market Gate 2
JALINGO
TARABA
JALINGO
NGA"
NATSON INVESTMENT,"JALINGO
TARABA
NGA"
IBTOMANZ GLOBAL VENTURES GENERAL MERCHANTS,"Old PZ Building, Near Post Office, Sation Road,
OSHOGBO
OSUN
OSHOGBO
NGA"
KINGSIZE INVESTMENT NIGERIA,"1 Eke Lane,
KWALE
DELTA
KWALE
NGA"
KALESANMI ENTERPRISES,"17 Dada Iyalode Street, MUSHIN
Lagos
Nigeria
MUSHIN
LAGOS
MUSHIN
NGA"
MORABAL ENTERPRISES,"Shop 4 Pako Bus Stop, Pako-Aguda,
SURULERE
LAGOS
SURULERE
NGA"
UGWU SYLVESTER GLOBAL CONCEPTS,"7 Oteomi Street, Papa Ajao,
MUSHIN
LAGOS
MUSHIN
NGA"
SUSANA NICHOLAS UMENDIEGO AND SONS LIMITED,"1 Old Stadium Lane,
OWERRI
IMO
OWERRI
NGA"
BALTIMORE WORLDWIDE CONCEPTS LIMITED,"65 ADO BAYERO ROAD,  KANO
KANO
NIGERIA
MBAISE
IMO
MBAISE
NGA"
OSBEM SIGNATURE LIMITED,"82 Akpa Ube, Off Aka Etinan, Off Aka Road,
UYO
AKWA IBOM
UYO
NGA"
HAMID MUHAMMED,"Bolori Store, Maiduguri Town
MAIDUGURI
BORNO
MAIDUGURI
NGA"
ITAMART MULTI-BUSINESS,"BY TOTAL PETROL FILLING STATION, EXPRESS, ILARO
OGUN
NIGERIA
IDO EKITI
EKITI
IDO EKITI
NGA"
GVA CONSULTING LTD.,"Dutse Zone 1, Abuja
ADO EKITI
EKITI
ADO EKITI
NGA"
TOLA & TOBA ENTERPRISES,"11 Elegberun Market,
IKARE
Ekiti
IKARE
NGA"
IBIDAPO VENTURES,"123 Oyemekun Road,
AKURE
ONDO
AKURE
NGA"
COMMERCE BASE LTD,"Suite 6 Bank Plaza, Off St. Patrick Road, Alaba Int'l Market,
OJO
LAGOS
OJO
NGA"
OSONDI & C.U.E INVESTMENT NIGERIA,"9/4 SARKI STREET, JOS
PLATEAU
NIGERIA
ANKPA
KOGI
ANKPA
NGA"
JUHRAB NIGERIA LIMITED,"8/10 SARKI STREET, JOS
PLATEAU
NIGERIA
IDAH
KOGI
IDAH
NGA"
O.C EKWEME VENTURES (NIG),"UBANI IBEKU, UMUAHIA ZONE 1 R1, UMUAHIA
ABIA
NIGERIA
AYANGBA
KOGI
AYANGBA
NGA"
IKEBUDU KINGSLEY GLOBAL RESOURCES,"A12 Grocery & Food Stuff Eke Awka Market, Stuff Line
AWKA
ANAMBRA
AWKA
NGA"
SAHA BROTHERS COMPANY NIGERIA ENTERPRISES,"Main Market,
ZURU
KEBBI
ZURU
NGA"
AMUDESON NIGERIA ENTERPRISES,"STC 34 PROVISION LINE, UTAKO MARKET, UTAKO ABUJA
FCT
NIGERIA
ENUGU
ENUGU
ENUGU
NGA"
AMUDESON NIGERIA ENTERPRISES,"ENUGU
ENUGU
NGA"
F.A OJI STORES,"10 CEMETRY MARKET, ABA
ABIA
NIGERIA
UGHELLI
DELTA
UGHELLI
NGA"
EWOMA Os MULTI RESOURCES COMPANY,"PLOT 2 BAMIDELE CLOSE, ERUNWEN,  IKORODU
LAGOS
NIGERIA
WARRI
DELTA
WARRI
NGA"
VIJIBUKS VENTURES LTD,"29 VASMOS LINE, OLD STADIUM LANE OWERRI
IMO
NIGERIA
ISOLO
LAGOS
ISOLO
NGA"
SPRING FLUID NIGERIA LTD,"Plot 85, Pearl Gardens Estate, Off G.U. Ake Road,  PORT HARCO
Rivers
Nigeria

Port Harcourt
Rivers
PORT HARC"
SPRING FLUID NIGERIA LIMITED,"PORTHARCOURT
RIVERS
NGA"
HALLOWS INVESTMENTS AND PROPERTIES LTD,"B13 Gwarimpa Ultra Modern Market, Kado-Karmo Road, Kado
ABUJA
FCT
ABUJA
NGA"
SAADE NIGERIA LTD,"94 & 99 Alakoro Market,
EBUTE ERO
LAGOS
EBUTE ERO
NGA"
YAKUBU SHOPPING PLAZA,"Shop D7/075, Gombe Main Market
GOMBE
GOMBE
GOMBE
NGA"
FIDELS AND SONS COMPANY NIG,"OLD PZ BUILDING, NEAR POST OFFICE, SATION ROAD, OSHOGBO
OSUN
NIGERIA
ENUGU
ENUGU
ENUGU
NGA"
IBUKUN OLUWA ENTERPRISES,"6 Oduduwa Lane, New Town,
ONDO
ONDO
ONDO
NGA"
NIGAT ENTERPRISES,"Oja Oba Market,
AKURE
ONDO
AKURE
NGA"
OGUNDOYIN AYOBAMI MAGARET BOLANLE,"Shop 5, Rectas Hostel, Ede Road, Off Campus Gate,
IFE
OSUN
IFE
NGA"
A & E EZEIBEKWE WILSON & SONS (NIG) ENTERPRISE,"9 Mary Magdalene Street,
CALABAR
CROSS RIVE
CALABAR
NGA"
A & E EZEIBEKWE WILSON & SONS NIGERIAENT,"CALABAR
Cross Rive
NGA"
MOTUNFOLU NIGERIA COMPANY,"Shop 4 Ariyo Plaza, Off Oba Daudu Street, Ojo Town
OJO
LAGOS
OJO
NGA"
SALES PROMO ACCOUNT(OOH),"AMEKE NGOR, NGOR-OKPALA MBAISE
IMO
NIGERIA
APAPA
LAGOS
APAPA
NGA"
ZEAL & ASSOCIATES,"Market Lock-Up Shops, 4 & 5, Agbado Station,
AGBADO
LAGOS
AGBADO
NGA"
OYINKANSOLAMI VENTURES,"BOLORI STORE, MAIDUGURI TOWN MAIDUGURI
BORNO
NIGERIA
IKERE EKIT
EKITI
IKERE EKIT
NGA"
KELECHI STORE LTD,"Opposite Olowo Palace,
OWO
ONDO
OWO
NGA"
MOHTAYOL ENTERPRISES,"No 1 Post Office Road, Ojuwoye Market
MUSHIN
LAGOS
MUSHIN
NGA"
RUFAI ADEYEMI ENTERPRISES,"Shop A009, Balogun Trade Fair, Lagos-Badagry expressway,
TRADE FAIR
LAGOS
TRADE FAIR
NGA"
